"subject" "radius" "number" "durationTest" "sample" "tf" "psesample"
"21002" "SY" 4 2 56 1 0.397887357729738 0.83881671887108
"21003" "SY" 4 2 56 1 0.50213384545493 1.01429148862769
"21004" "SY" 4 2 56 1 0.630611673265862 1.05376062360889
"21005" "SY" 4 2 56 1 0.633595828448835 1.0546773734149
"21006" "SY" 4 2 56 1 0.795774715459477 1.10449966953858
"21007" "SY" 4 2 56 1 0.99945325388133 1.04532311516926
"21008" "SY" 4 2 56 1 1.00426769090986 1.04392433355592
"21009" "SY" 4 2 56 1 1.26122334653172 0.969268700010872
"21010" "SY" 4 2 56 1 1.55900224505666 1.00550491513637
"21011" "SY" 4 2 56 1 1.59154943091895 1.0094655276394
"21012" "SY" 4 2 56 1 1.99890650776266 1.05903612764673
"21013" "SY" 4 2 56 1 2.52244669306345 1.04485851112545
"21014" "SY" 4 2 56 1 3.11800449011332 1.02873063727757
"21015" "SY" 4 2 56 2 0.316797914224418 0.709387693044727
"21016" "SY" 4 2 56 2 0.397887357729738 0.81745120932609
"21017" "SY" 4 2 56 2 0.50213384545493 0.956374866174556
"21018" "SY" 4 2 56 2 0.630611673265862 1.00930368755142
"21019" "SY" 4 2 56 2 0.633595828448835 1.0105330655642
"21020" "SY" 4 2 56 2 0.795774715459477 1.07734566263206
"21021" "SY" 4 2 56 2 0.99945325388133 1.08444117367676
"21022" "SY" 4 2 56 2 1.00426769090986 1.08460889331661
"21023" "SY" 4 2 56 2 1.26122334653172 1.0935604093015
"21024" "SY" 4 2 56 2 1.55900224505666 1.05821466586683
"21025" "SY" 4 2 56 2 1.59154943091895 1.05435138177683
"21026" "SY" 4 2 56 2 1.99890650776266 1.00599893371642
"21027" "SY" 4 2 56 2 2.52244669306345 1.03878390005381
"21028" "SY" 4 2 56 2 3.11800449011332 1.07607873028165
"21029" "SY" 4 2 56 3 0.316797914224418 0.744843631032068
"21030" "SY" 4 2 56 3 0.397887357729738 0.84157918393281
"21031" "SY" 4 2 56 3 0.50213384545493 0.965939904541224
"21032" "SY" 4 2 56 3 0.630611673265862 1.00377174299255
"21033" "SY" 4 2 56 3 0.633595828448835 1.00465046330343
"21034" "SY" 4 2 56 3 0.795774715459477 1.05240598313236
"21035" "SY" 4 2 56 3 0.99945325388133 1.04668494243234
"21036" "SY" 4 2 56 3 1.00426769090986 1.04654971173793
"21037" "SY" 4 2 56 3 1.26122334653172 1.03933219252701
"21038" "SY" 4 2 56 3 1.55900224505666 1.03233271578069
"21039" "SY" 4 2 56 3 1.59154943091895 1.03156767409463
"21040" "SY" 4 2 56 3 1.99890650776266 1.02199249465465
"21041" "SY" 4 2 56 3 2.52244669306345 1.03933105142602
"21042" "SY" 4 2 56 3 3.11800449011332 1.05905468098628
"21043" "SY" 4 2 56 4 0.316797914224418 0.701931862950102
"21044" "SY" 4 2 56 4 0.397887357729738 0.816826468276458
"21045" "SY" 4 2 56 4 0.50213384545493 0.964531996223003
"21046" "SY" 4 2 56 4 0.630611673265862 1.02394120336768
"21047" "SY" 4 2 56 4 0.633595828448835 1.0253211013348
"21048" "SY" 4 2 56 4 0.795774715459477 1.10031395618822
"21049" "SY" 4 2 56 4 0.99945325388133 1.08481877567278
"21050" "SY" 4 2 56 4 1.00426769090986 1.08445250944063
"21051" "SY" 4 2 56 4 1.26122334653172 1.06490418442232
"21052" "SY" 4 2 56 4 1.55900224505666 1.06529074319728
"21053" "SY" 4 2 56 4 1.59154943091895 1.0653329940094
"21054" "SY" 4 2 56 4 1.99890650776266 1.0658618006286
"21055" "SY" 4 2 56 4 2.52244669306345 1.08205127821667
"21056" "SY" 4 2 56 4 3.11800449011332 1.10046776252571
"21057" "SY" 4 2 56 5 0.316797914224418 0.777720402412039
"21058" "SY" 4 2 56 5 0.397887357729738 0.842036911804165
"21059" "SY" 4 2 56 5 0.50213384545493 0.924720549982464
"21060" "SY" 4 2 56 5 0.630611673265862 0.978453514301786
"21061" "SY" 4 2 56 5 0.633595828448835 0.979701570146924
"21062" "SY" 4 2 56 5 0.795774715459477 1.047529245144
"21063" "SY" 4 2 56 5 0.99945325388133 1.05673818449245
"21064" "SY" 4 2 56 5 1.00426769090986 1.05695586014417
"21065" "SY" 4 2 56 5 1.26122334653172 1.06857362344019
"21066" "SY" 4 2 56 5 1.55900224505666 1.04669079616107
"21067" "SY" 4 2 56 5 1.59154943091895 1.0442990066482
"21068" "SY" 4 2 56 5 1.99890650776266 1.01436362641255
"21069" "SY" 4 2 56 5 2.52244669306345 1.00691654775265
"21070" "SY" 4 2 56 5 3.11800449011332 0.998445057147582
"21071" "SY" 4 2 56 6 0.316797914224418 0.875223100735598
"21072" "SY" 4 2 56 6 0.397887357729738 0.923846550250623
"21073" "SY" 4 2 56 6 0.50213384545493 0.986355597222835
"21074" "SY" 4 2 56 6 0.630611673265862 1.01436370050273
"21075" "SY" 4 2 56 6 0.633595828448835 1.01501424486507
"21076" "SY" 4 2 56 6 0.795774715459477 1.05036916247698
"21077" "SY" 4 2 56 6 0.99945325388133 1.03549683191541
"21078" "SY" 4 2 56 6 1.00426769090986 1.03514528825494
"21079" "SY" 4 2 56 6 1.26122334653172 1.01638273487213
"21080" "SY" 4 2 56 6 1.55900224505666 1.0097933602419
"21081" "SY" 4 2 56 6 1.59154943091895 1.00907314265137
"21082" "SY" 4 2 56 6 1.99890650776266 1.00005897676892
"21083" "SY" 4 2 56 6 2.52244669306345 1.00592125092292
"21084" "SY" 4 2 56 6 3.11800449011332 1.01258993305827
"21085" "SY" 4 2 56 7 0.316797914224418 0.723372389498766
"21086" "SY" 4 2 56 7 0.397887357729738 0.851317466530879
"21087" "SY" 4 2 56 7 0.50213384545493 1.01580034279395
"21088" "SY" 4 2 56 7 0.630611673265862 1.05888655080846
"21089" "SY" 4 2 56 7 0.633595828448835 1.05988731438886
"21090" "SY" 4 2 56 7 0.795774715459477 1.11427547910461
"21091" "SY" 4 2 56 7 0.99945325388133 1.07354160724325
"21092" "SY" 4 2 56 7 1.00426769090986 1.07257876323168
"21093" "SY" 4 2 56 7 1.26122334653172 1.02118994813485
"21094" "SY" 4 2 56 7 1.55900224505666 1.02119236647271
"21095" "SY" 4 2 56 7 1.59154943091895 1.02119263079665
"21096" "SY" 4 2 56 7 1.99890650776266 1.02119593904665
"21097" "SY" 4 2 56 7 2.52244669306345 1.03582303160929
"21098" "SY" 4 2 56 7 3.11800449011332 1.05246221092815
"21099" "SY" 4 2 56 8 0.316797914224418 0.846328361899757
"21100" "SY" 4 2 56 8 0.397887357729738 0.89325787863937
"21101" "SY" 4 2 56 8 0.50213384545493 0.953589249521503
"21102" "SY" 4 2 56 8 0.630611673265862 1.0117472670106
"21103" "SY" 4 2 56 8 0.633595828448835 1.01309810358901
"21104" "SY" 4 2 56 8 0.795774715459477 1.08651156883694
"21105" "SY" 4 2 56 8 0.99945325388133 1.04875131704254
"21106" "SY" 4 2 56 8 1.00426769090986 1.04785876176472
"21107" "SY" 4 2 56 8 1.26122334653172 1.00022138999519
"21108" "SY" 4 2 56 8 1.55900224505666 0.975430245504036
"21109" "SY" 4 2 56 8 1.59154943091895 0.972720577386217
"21110" "SY" 4 2 56 8 1.99890650776266 0.938806662728222
"21111" "SY" 4 2 56 8 2.52244669306345 0.988797268798194
"21112" "SY" 4 2 56 8 3.11800449011332 1.04566452762593
"21113" "SY" 4 2 56 9 0.316797914224418 0.796429308504578
"21114" "SY" 4 2 56 9 0.397887357729738 0.910769377644771
"21115" "SY" 4 2 56 9 0.50213384545493 1.05776200823717
"21116" "SY" 4 2 56 9 0.630611673265862 1.02227651746446
"21117" "SY" 4 2 56 9 0.633595828448835 1.02145229578346
"21118" "SY" 4 2 56 9 0.795774715459477 0.976658594826632
"21119" "SY" 4 2 56 9 0.99945325388133 1.02265136158562
"21120" "SY" 4 2 56 9 1.00426769090986 1.02373851235292
"21121" "SY" 4 2 56 9 1.26122334653172 1.08176181528895
"21122" "SY" 4 2 56 9 1.55900224505666 1.06779577920333
"21123" "SY" 4 2 56 9 1.59154943091895 1.06626929369851
"21124" "SY" 4 2 56 9 1.99890650776266 1.04716396533873
"21125" "SY" 4 2 56 9 2.52244669306345 1.03035448126936
"21126" "SY" 4 2 56 9 3.11800449011332 1.01123270306975
"21127" "SY" 4 2 56 10 0.316797914224418 0.748470309788588
"21128" "SY" 4 2 56 10 0.397887357729738 0.823640248448752
"21129" "SY" 4 2 56 10 0.50213384545493 0.920276774106079
"21130" "SY" 4 2 56 10 0.630611673265862 0.989017841212992
"21131" "SY" 4 2 56 10 0.633595828448835 0.990614490340591
"21132" "SY" 4 2 56 10 0.795774715459477 1.07738704826186
"21133" "SY" 4 2 56 10 0.99945325388133 1.06856765383445
"21134" "SY" 4 2 56 10 1.00426769090986 1.06835918602321
"21135" "SY" 4 2 56 10 1.26122334653172 1.05723286267642
"21136" "SY" 4 2 56 10 1.55900224505666 1.06924976998851
"21137" "SY" 4 2 56 10 1.59154943091895 1.0705632160309
"21138" "SY" 4 2 56 10 1.99890650776266 1.08700216539771
"21139" "SY" 4 2 56 10 2.52244669306345 1.07209529495647
"21140" "SY" 4 2 56 10 3.11800449011332 1.05513785182192
"21141" "SY" 4 2 56 11 0.316797914224418 0.733791550173295
"21142" "SY" 4 2 56 11 0.397887357729738 0.823207928696935
"21143" "SY" 4 2 56 11 0.50213384545493 0.938159308349507
"21144" "SY" 4 2 56 11 0.630611673265862 0.976201353152582
"21145" "SY" 4 2 56 11 0.633595828448835 0.977084955927506
"21146" "SY" 4 2 56 11 0.795774715459477 1.02510582140206
"21147" "SY" 4 2 56 11 0.99945325388133 1.00170876337773
"21148" "SY" 4 2 56 11 1.00426769090986 1.00115571707553
"21149" "SY" 4 2 56 11 1.26122334653172 0.971638584682272
"21150" "SY" 4 2 56 11 1.55900224505666 0.970010994299783
"21151" "SY" 4 2 56 11 1.59154943091895 0.969833098931948
"21152" "SY" 4 2 56 11 1.99890650776266 0.967606579646015
"21153" "SY" 4 2 56 11 2.52244669306345 1.01302519591024
"21154" "SY" 4 2 56 11 3.11800449011332 1.0646915470459
"21155" "SY" 4 2 56 12 0.316797914224418 0.723655881972721
"21156" "SY" 4 2 56 12 0.397887357729738 0.830430803034775
"21157" "SY" 4 2 56 12 0.50213384545493 0.967697875253905
"21158" "SY" 4 2 56 12 0.630611673265862 1.01997105908265
"21159" "SY" 4 2 56 12 0.633595828448835 1.02118520859864
"21160" "SY" 4 2 56 12 0.795774715459477 1.08717018762805
"21161" "SY" 4 2 56 12 0.99945325388133 1.07859219882287
"21162" "SY" 4 2 56 12 1.00426769090986 1.07838943721993
"21163" "SY" 4 2 56 12 1.26122334653172 1.06756766505664
"21164" "SY" 4 2 56 12 1.55900224505666 1.06389273398527
"21165" "SY" 4 2 56 12 1.59154943091895 1.06349106460842
"21166" "SY" 4 2 56 12 1.99890650776266 1.05846381389908
"21167" "SY" 4 2 56 12 2.52244669306345 1.04968827926239
"21168" "SY" 4 2 56 12 3.11800449011332 1.0397055917383
"21169" "SY" 4 2 56 13 0.316797914224418 0.744209971997285
"21170" "SY" 4 2 56 13 0.397887357729738 0.861379167558269
"21171" "SY" 4 2 56 13 0.50213384545493 1.01200884978093
"21172" "SY" 4 2 56 13 0.630611673265862 1.0048972169886
"21173" "SY" 4 2 56 13 0.633595828448835 1.00473203505629
"21174" "SY" 4 2 56 13 0.795774715459477 0.99575494764175
"21175" "SY" 4 2 56 13 0.99945325388133 1.01033511369076
"21176" "SY" 4 2 56 13 1.00426769090986 1.01067975133325
"21177" "SY" 4 2 56 13 1.26122334653172 1.02907371740953
"21178" "SY" 4 2 56 13 1.55900224505666 1.06106263836161
"21179" "SY" 4 2 56 13 1.59154943091895 1.0645590222925
"21180" "SY" 4 2 56 13 1.99890650776266 1.10831938743245
"21181" "SY" 4 2 56 13 2.52244669306345 1.08868698852127
"21182" "SY" 4 2 56 13 3.11800449011332 1.06635397842076
"21183" "SY" 4 2 56 14 0.316797914224418 0.777926882478646
"21184" "SY" 4 2 56 14 0.397887357729738 0.879069501810052
"21185" "SY" 4 2 56 14 0.50213384545493 1.00909583284454
"21186" "SY" 4 2 56 14 0.630611673265862 1.01600583700103
"21187" "SY" 4 2 56 14 0.633595828448835 1.01616633570395
"21188" "SY" 4 2 56 14 0.795774715459477 1.02488890521211
"21189" "SY" 4 2 56 14 0.99945325388133 1.02985683447554
"21190" "SY" 4 2 56 14 1.00426769090986 1.0299742635517
"21191" "SY" 4 2 56 14 1.26122334653172 1.03624167655877
"21192" "SY" 4 2 56 14 1.55900224505666 1.0174025554316
"21193" "SY" 4 2 56 14 1.59154943091895 1.01534344251311
"21194" "SY" 4 2 56 14 1.99890650776266 0.989571806743475
"21195" "SY" 4 2 56 14 2.52244669306345 1.01877902399596
"21196" "SY" 4 2 56 14 3.11800449011332 1.052003953912
"21197" "SY" 4 2 56 15 0.316797914224418 0.86946523941873
"21198" "SY" 4 2 56 15 0.397887357729738 0.924805334128936
"21199" "SY" 4 2 56 15 0.50213384545493 0.99594912615089
"21200" "SY" 4 2 56 15 0.630611673265862 1.02896080117639
"21201" "SY" 4 2 56 15 0.633595828448835 1.02972756352601
"21202" "SY" 4 2 56 15 0.795774715459477 1.07139854135318
"21203" "SY" 4 2 56 15 0.99945325388133 1.01978222742992
"21204" "SY" 4 2 56 15 1.00426769090986 1.01856215046475
"21205" "SY" 4 2 56 15 1.26122334653172 0.953444323678963
"21206" "SY" 4 2 56 15 1.55900224505666 0.996204233883452
"21207" "SY" 4 2 56 15 1.59154943091895 1.00087788521259
"21208" "SY" 4 2 56 15 1.99890650776266 1.05937280245919
"21209" "SY" 4 2 56 15 2.52244669306345 1.05636292663464
"21210" "SY" 4 2 56 15 3.11800449011332 1.05293901560395
"21211" "SY" 4 2 56 16 0.316797914224418 0.798027163087392
"21212" "SY" 4 2 56 16 0.397887357729738 0.887971742733013
"21213" "SY" 4 2 56 16 0.50213384545493 1.0036021640635
"21214" "SY" 4 2 56 16 0.630611673265862 1.03485204474812
"21215" "SY" 4 2 56 16 0.633595828448835 1.03557788589131
"21216" "SY" 4 2 56 16 0.795774715459477 1.07502493255298
"21217" "SY" 4 2 56 16 0.99945325388133 1.08160607804989
"21218" "SY" 4 2 56 16 1.00426769090986 1.08176163941053
"21219" "SY" 4 2 56 16 1.26122334653172 1.09006424492314
"21220" "SY" 4 2 56 16 1.55900224505666 1.07288292475923
"21221" "SY" 4 2 56 16 1.59154943091895 1.07100500922021
"21222" "SY" 4 2 56 16 1.99890650776266 1.04750122035889
"21223" "SY" 4 2 56 16 2.52244669306345 1.06312261546229
"21224" "SY" 4 2 56 16 3.11800449011332 1.08089287248522
"21225" "SY" 4 2 56 17 0.316797914224418 0.747728642227002
"21226" "SY" 4 2 56 17 0.397887357729738 0.848673877804056
"21227" "SY" 4 2 56 17 0.50213384545493 0.978446457397719
"21228" "SY" 4 2 56 17 0.630611673265862 1.0414110799425
"21229" "SY" 4 2 56 17 0.633595828448835 1.04287355956184
"21230" "SY" 4 2 56 17 0.795774715459477 1.12235445194107
"21231" "SY" 4 2 56 17 0.99945325388133 1.10624478016591
"21232" "SY" 4 2 56 17 1.00426769090986 1.10586398894013
"21233" "SY" 4 2 56 17 1.26122334653172 1.08554043740194
"21234" "SY" 4 2 56 17 1.55900224505666 1.06758547025002
"21235" "SY" 4 2 56 17 1.59154943091895 1.06562299521925
"21236" "SY" 4 2 56 17 1.99890650776266 1.04106086885616
"21237" "SY" 4 2 56 17 2.52244669306345 1.04833268966173
"21238" "SY" 4 2 56 17 3.11800449011332 1.05660481413488
"21239" "SY" 4 2 56 18 0.316797914224418 0.775504178411583
"21240" "SY" 4 2 56 18 0.397887357729738 0.860219172867094
"21241" "SY" 4 2 56 18 0.50213384545493 0.969126574963975
"21242" "SY" 4 2 56 18 0.630611673265862 1.00758685702975
"21243" "SY" 4 2 56 18 0.633595828448835 1.00848017420377
"21244" "SY" 4 2 56 18 0.795774715459477 1.05702898488822
"21245" "SY" 4 2 56 18 0.99945325388133 1.04468668490174
"21246" "SY" 4 2 56 18 1.00426769090986 1.04439494465983
"21247" "SY" 4 2 56 18 1.26122334653172 1.02882421340125
"21248" "SY" 4 2 56 18 1.55900224505666 1.01767676393402
"21249" "SY" 4 2 56 18 1.59154943091895 1.01645834949466
"21250" "SY" 4 2 56 18 1.99890650776266 1.00120880544796
"21251" "SY" 4 2 56 18 2.52244669306345 1.03492704908285
"21252" "SY" 4 2 56 18 3.11800449011332 1.07328353720619
"21253" "SY" 4 2 56 19 0.316797914224418 0.778534423101744
"21254" "SY" 4 2 56 19 0.397887357729738 0.852429893641938
"21255" "SY" 4 2 56 19 0.50213384545493 0.947427996102836
"21256" "SY" 4 2 56 19 0.630611673265862 0.995342426026217
"21257" "SY" 4 2 56 19 0.633595828448835 0.996455334742306
"21258" "SY" 4 2 56 19 0.795774715459477 1.05693821376606
"21259" "SY" 4 2 56 19 0.99945325388133 1.03599649862945
"21260" "SY" 4 2 56 19 1.00426769090986 1.03550149032089
"21261" "SY" 4 2 56 19 1.26122334653172 1.00908195596804
"21262" "SY" 4 2 56 19 1.55900224505666 0.993075874659224
"21263" "SY" 4 2 56 19 1.59154943091895 0.991326412538619
"21264" "SY" 4 2 56 19 1.99890650776266 0.969430332843315
"21265" "SY" 4 2 56 19 2.52244669306345 0.988112310769363
"21266" "SY" 4 2 56 19 3.11800449011332 1.00936416101994
"21267" "SY" 4 2 56 20 0.316797914224418 0.732995053707286
"21268" "SY" 4 2 56 20 0.397887357729738 0.833665848699949
"21269" "SY" 4 2 56 20 0.50213384545493 0.963085614588457
"21270" "SY" 4 2 56 20 0.630611673265862 1.0234579833355
"21271" "SY" 4 2 56 20 0.633595828448835 1.02486025266224
"21272" "SY" 4 2 56 20 0.795774715459477 1.10106891633921
"21273" "SY" 4 2 56 20 0.99945325388133 1.06572863500331
"21274" "SY" 4 2 56 20 1.00426769090986 1.06489328160584
"21275" "SY" 4 2 56 20 1.26122334653172 1.02030888292108
"21276" "SY" 4 2 56 20 1.55900224505666 1.02510723959316
"21277" "SY" 4 2 56 20 1.59154943091895 1.02563169920804
"21278" "SY" 4 2 56 20 1.99890650776266 1.03219577932679
"21279" "SY" 4 2 56 20 2.52244669306345 1.04968804649433
"21280" "SY" 4 2 56 20 3.11800449011332 1.06958653068371
"21281" "SY" 4 2 56 21 0.316797914224418 0.738232464387072
"21282" "SY" 4 2 56 21 0.397887357729738 0.858385744145964
"21283" "SY" 4 2 56 21 0.50213384545493 1.01285168770254
"21284" "SY" 4 2 56 21 0.630611673265862 1.02904400756865
"21285" "SY" 4 2 56 21 0.633595828448835 1.02942010666742
"21286" "SY" 4 2 56 21 0.795774715459477 1.04985983902241
"21287" "SY" 4 2 56 21 0.99945325388133 1.04905161131695
"21288" "SY" 4 2 56 21 1.00426769090986 1.0490325068918
"21289" "SY" 4 2 56 21 1.26122334653172 1.04801286740716
"21290" "SY" 4 2 56 21 1.55900224505666 1.04215137071468
"21291" "SY" 4 2 56 21 1.59154943091895 1.04151071006604
"21292" "SY" 4 2 56 21 1.99890650776266 1.03349227030955
"21293" "SY" 4 2 56 21 2.52244669306345 1.05898459797463
"21294" "SY" 4 2 56 21 3.11800449011332 1.08798362217975
"21295" "SY" 4 2 56 22 0.316797914224418 0.739171378279067
"21296" "SY" 4 2 56 22 0.397887357729738 0.847003011981056
"21297" "SY" 4 2 56 22 0.50213384545493 0.985628566593035
"21298" "SY" 4 2 56 22 0.630611673265862 0.990105892767679
"21299" "SY" 4 2 56 22 0.633595828448835 0.990209887646309
"21300" "SY" 4 2 56 22 0.795774715459477 0.995861662650288
"21301" "SY" 4 2 56 22 0.99945325388133 1.03118516219639
"21302" "SY" 4 2 56 22 1.00426769090986 1.03202011891549
"21303" "SY" 4 2 56 22 1.26122334653172 1.07658334612173
"21304" "SY" 4 2 56 22 1.55900224505666 1.03732300512289
"21305" "SY" 4 2 56 22 1.59154943091895 1.03303185614681
"21306" "SY" 4 2 56 22 1.99890650776266 0.97932429720158
"21307" "SY" 4 2 56 22 2.52244669306345 1.00976127972358
"21308" "SY" 4 2 56 22 3.11800449011332 1.04438514006628
"21309" "SY" 4 2 56 23 0.316797914224418 0.74829556328964
"21310" "SY" 4 2 56 23 0.397887357729738 0.85330478434407
"21311" "SY" 4 2 56 23 0.50213384545493 0.988301918378716
"21312" "SY" 4 2 56 23 0.630611673265862 1.03161198142143
"21313" "SY" 4 2 56 23 0.633595828448835 1.03261794448374
"21314" "SY" 4 2 56 23 0.795774715459477 1.08728868371016
"21315" "SY" 4 2 56 23 0.99945325388133 1.05863816793824
"21316" "SY" 4 2 56 23 1.00426769090986 1.05796094340056
"21317" "SY" 4 2 56 23 1.26122334653172 1.02181618253807
"21318" "SY" 4 2 56 23 1.55900224505666 1.00938227633643
"21319" "SY" 4 2 56 23 1.59154943091895 1.00802325238227
"21320" "SY" 4 2 56 23 1.99890650776266 0.991013854775062
"21321" "SY" 4 2 56 23 2.52244669306345 1.0167903219844
"21322" "SY" 4 2 56 23 3.11800449011332 1.04611257165679
"21323" "SY" 4 2 56 24 0.316797914224418 0.680889693229637
"21324" "SY" 4 2 56 24 0.397887357729738 0.818270435809263
"21325" "SY" 4 2 56 24 0.50213384545493 0.994883559243327
"21326" "SY" 4 2 56 24 0.630611673265862 1.00541677550731
"21327" "SY" 4 2 56 24 0.633595828448835 1.00566143057693
"21328" "SY" 4 2 56 24 0.795774715459477 1.01895761809381
"21329" "SY" 4 2 56 24 0.99945325388133 1.0433007134867
"21330" "SY" 4 2 56 24 1.00426769090986 1.0438761216802
"21331" "SY" 4 2 56 24 1.26122334653172 1.07458675071855
"21332" "SY" 4 2 56 24 1.55900224505666 1.04668724482748
"21333" "SY" 4 2 56 24 1.59154943091895 1.04363783330705
"21334" "SY" 4 2 56 24 1.99890650776266 1.00547172677141
"21335" "SY" 4 2 56 24 2.52244669306345 1.03527317396829
"21336" "SY" 4 2 56 24 3.11800449011332 1.06917407544594
"21337" "SY" 4 2 56 25 0.316797914224418 0.759670264514421
"21338" "SY" 4 2 56 25 0.397887357729738 0.833943854127545
"21339" "SY" 4 2 56 25 0.50213384545493 0.929428056672386
"21340" "SY" 4 2 56 25 0.630611673265862 1.01029406905413
"21341" "SY" 4 2 56 25 0.633595828448835 1.01217234434946
"21342" "SY" 4 2 56 25 0.795774715459477 1.11425034573316
"21343" "SY" 4 2 56 25 0.99945325388133 1.09892991088528
"21344" "SY" 4 2 56 25 1.00426769090986 1.09856777519147
"21345" "SY" 4 2 56 25 1.26122334653172 1.07923990485594
"21346" "SY" 4 2 56 25 1.55900224505666 1.05768387047773
"21347" "SY" 4 2 56 25 1.59154943091895 1.05532779937653
"21348" "SY" 4 2 56 25 1.99890650776266 1.02583946693878
"21349" "SY" 4 2 56 25 2.52244669306345 1.05072447085127
"21350" "SY" 4 2 56 25 3.11800449011332 1.07903262851673
"21351" "SY" 4 2 56 26 0.316797914224418 0.701947676697981
"21352" "SY" 4 2 56 26 0.397887357729738 0.831668275431343
"21353" "SY" 4 2 56 26 0.50213384545493 0.998433716393763
"21354" "SY" 4 2 56 26 0.630611673265862 1.01483491841615
"21355" "SY" 4 2 56 26 0.633595828448835 1.01521586922187
"21356" "SY" 4 2 56 26 0.795774715459477 1.03591927567689
"21357" "SY" 4 2 56 26 0.99945325388133 1.03330100998776
"21358" "SY" 4 2 56 26 1.00426769090986 1.03323912091795
"21359" "SY" 4 2 56 26 1.26122334653172 1.02993598362153
"21360" "SY" 4 2 56 26 1.55900224505666 1.02360519255499
"21361" "SY" 4 2 56 26 1.59154943091895 1.02291323810651
"21362" "SY" 4 2 56 26 1.99890650776266 1.01425281066942
"21363" "SY" 4 2 56 26 2.52244669306345 1.02615699130792
"21364" "SY" 4 2 56 26 3.11800449011332 1.03969869793484
"21365" "SY" 4 2 56 27 0.316797914224418 0.710972474489989
"21366" "SY" 4 2 56 27 0.397887357729738 0.848883736401503
"21367" "SY" 4 2 56 27 0.50213384545493 1.02617888174408
"21368" "SY" 4 2 56 27 0.630611673265862 1.04800470733409
"21369" "SY" 4 2 56 27 0.633595828448835 1.04851165589998
"21370" "SY" 4 2 56 27 0.795774715459477 1.07606262062741
"21371" "SY" 4 2 56 27 0.99945325388133 1.0977364454756
"21372" "SY" 4 2 56 27 1.00426769090986 1.09824875897563
"21373" "SY" 4 2 56 27 1.26122334653172 1.12559190429105
"21374" "SY" 4 2 56 27 1.55900224505666 1.11498912060501
"21375" "SY" 4 2 56 27 1.59154943091895 1.11383023804819
"21376" "SY" 4 2 56 27 1.99890650776266 1.09932578863909
"21377" "SY" 4 2 56 27 2.52244669306345 1.0817084703399
"21378" "SY" 4 2 56 27 3.11800449011332 1.06166773312282
"21379" "SY" 4 2 56 28 0.316797914224418 0.767565228063981
"21380" "SY" 4 2 56 28 0.397887357729738 0.864252549504574
"21381" "SY" 4 2 56 28 0.50213384545493 0.98855126499739
"21382" "SY" 4 2 56 28 0.630611673265862 1.0076675961238
"21383" "SY" 4 2 56 28 0.633595828448835 1.00811161124752
"21384" "SY" 4 2 56 28 0.795774715459477 1.0322423531711
"21385" "SY" 4 2 56 28 0.99945325388133 1.04694648480794
"21386" "SY" 4 2 56 28 1.00426769090986 1.04729405267824
"21387" "SY" 4 2 56 28 1.26122334653172 1.06584441058226
"21388" "SY" 4 2 56 28 1.55900224505666 1.03916330277788
"21389" "SY" 4 2 56 28 1.59154943091895 1.03624706197297
"21390" "SY" 4 2 56 28 1.99890650776266 0.999747705786269
"21391" "SY" 4 2 56 28 2.52244669306345 0.992874899600424
"21392" "SY" 4 2 56 28 3.11800449011332 0.985056677758979
"21393" "SY" 4 2 56 29 0.316797914224418 0.844370102165488
"21394" "SY" 4 2 56 29 0.397887357729738 0.917160729980095
"21395" "SY" 4 2 56 29 0.50213384545493 1.01073847525697
"21396" "SY" 4 2 56 29 0.630611673265862 1.04659820221063
"21397" "SY" 4 2 56 29 0.633595828448835 1.04743111627738
"21398" "SY" 4 2 56 29 0.795774715459477 1.09269721942483
"21399" "SY" 4 2 56 29 0.99945325388133 1.05277350336132
"21400" "SY" 4 2 56 29 1.00426769090986 1.05182980935005
"21401" "SY" 4 2 56 29 1.26122334653172 1.00146306617011
"21402" "SY" 4 2 56 29 1.55900224505666 1.01771697474659
"21403" "SY" 4 2 56 29 1.59154943091895 1.01949352434782
"21404" "SY" 4 2 56 29 1.99890650776266 1.04172862803649
"21405" "SY" 4 2 56 29 2.52244669306345 1.04745673954836
"21406" "SY" 4 2 56 29 3.11800449011332 1.05397280377618
"21407" "SY" 4 2 56 30 0.316797914224418 0.742444608555914
"21408" "SY" 4 2 56 30 0.397887357729738 0.866911144934426
"21409" "SY" 4 2 56 30 0.50213384545493 1.0269220994544
"21410" "SY" 4 2 56 30 0.630611673265862 1.04114977801246
"21411" "SY" 4 2 56 30 0.633595828448835 1.04148024437723
"21412" "SY" 4 2 56 30 0.795774715459477 1.05943998974813
"21413" "SY" 4 2 56 30 0.99945325388133 1.04764901857195
"21414" "SY" 4 2 56 30 1.00426769090986 1.04737031032575
"21415" "SY" 4 2 56 30 1.26122334653172 1.03249512144985
"21416" "SY" 4 2 56 30 1.55900224505666 1.00658543203925
"21417" "SY" 4 2 56 30 1.59154943091895 1.00375350714109
"21418" "SY" 4 2 56 30 1.99890650776266 0.968309439772614
"21419" "SY" 4 2 56 30 2.52244669306345 1.02731957101249
"21420" "SY" 4 2 56 30 3.11800449011332 1.09444707096678
"21421" "SY" 4 2 112 1 0.316797914224418 0.963147199342576
"21422" "SY" 4 2 112 1 0.397887357729738 0.96161278523734
"21423" "SY" 4 2 112 1 0.50213384545493 0.959640182216869
"21424" "SY" 4 2 112 1 0.630611673265862 0.932520132205864
