"subject" "radius" "number" "durationTest" "sample" "freq" "psesample"
"435" "AB" 2 1 112 14 0.795774715459477 1.12659111440365
"436" "AB" 2 1 112 14 0.99945325388133 1.12580141248637
"437" "AB" 2 1 112 14 1.26122334653172 1.12478647814103
"438" "AB" 2 1 112 14 1.55900224505666 1.1720007596101
"439" "AB" 2 1 112 14 1.99890650776266 1.24174970347997
"440" "AB" 2 1 112 14 3.11800449011332 1.11241460522872
"441" "AB" 2 1 112 15 0.316797914224418 0.846548543686137
"442" "AB" 2 1 112 15 0.397887357729738 0.899170149291511
"443" "AB" 2 1 112 15 0.50213384545493 0.966819122150236
"444" "AB" 2 1 112 15 0.630611673265862 0.99499253275288
"445" "AB" 2 1 112 15 0.795774715459477 1.03121050345947
"446" "AB" 2 1 112 15 0.99945325388133 1.08694470049798
"447" "AB" 2 1 112 15 1.26122334653172 1.15857495685984
"448" "AB" 2 1 112 15 1.55900224505666 1.17566167229261
"449" "AB" 2 1 112 15 1.99890650776266 1.20090361855459
"450" "AB" 2 1 112 15 3.11800449011332 1.07073562451397
"451" "AB" 2 1 112 16 0.316797914224418 0.923947091738913
"452" "AB" 2 1 112 16 0.397887357729738 0.944590595967645
"453" "AB" 2 1 112 16 0.50213384545493 0.9711293501773
"454" "AB" 2 1 112 16 0.630611673265862 1.03988575499295
"455" "AB" 2 1 112 16 0.795774715459477 1.12827467923877
"456" "AB" 2 1 112 16 0.99945325388133 1.1396885652925
"457" "AB" 2 1 112 16 1.26122334653172 1.15435782810701
"458" "AB" 2 1 112 16 1.55900224505666 1.23040670262134
"459" "AB" 2 1 112 16 1.99890650776266 1.3427525546564
"460" "AB" 2 1 112 16 3.11800449011332 1.13177735014385
"461" "AB" 2 1 112 17 0.316797914224418 0.898043750959062
"462" "AB" 2 1 112 17 0.397887357729738 0.943849968815205
"463" "AB" 2 1 112 17 0.50213384545493 1.0027372557549
"464" "AB" 2 1 112 17 0.630611673265862 1.0408476562544
"465" "AB" 2 1 112 17 0.795774715459477 1.08983999830254
"466" "AB" 2 1 112 17 0.99945325388133 1.11681781677675
"467" "AB" 2 1 112 17 1.26122334653172 1.15149003161203
"468" "AB" 2 1 112 17 1.55900224505666 1.18533750188263
"469" "AB" 2 1 112 17 1.99890650776266 1.23533985775004
"470" "AB" 2 1 112 17 3.11800449011332 1.10447607589604
"471" "AB" 2 1 112 18 0.316797914224418 0.904347530723535
"472" "AB" 2 1 112 18 0.397887357729738 0.9481841303515
"473" "AB" 2 1 112 18 0.50213384545493 1.00453932712543
"474" "AB" 2 1 112 18 0.630611673265862 1.05385995516807
"475" "AB" 2 1 112 18 0.795774715459477 1.1172634630668
"476" "AB" 2 1 112 18 0.99945325388133 1.14823419116462
"477" "AB" 2 1 112 18 1.26122334653172 1.18803814118523
"478" "AB" 2 1 112 18 1.55900224505666 1.2109850786788
"479" "AB" 2 1 112 18 1.99890650776266 1.24488424235183
"480" "AB" 2 1 112 18 3.11800449011332 1.07058460329667
"481" "AB" 2 1 112 19 0.316797914224418 0.842353678658194
"482" "AB" 2 1 112 19 0.397887357729738 0.890898352355627
"483" "AB" 2 1 112 19 0.50213384545493 0.953306127177646
"484" "AB" 2 1 112 19 0.630611673265862 1.01357985011501
"485" "AB" 2 1 112 19 0.795774715459477 1.09106397024911
"486" "AB" 2 1 112 19 0.99945325388133 1.1254976868082
"487" "AB" 2 1 112 19 1.26122334653172 1.16975231100087
"488" "AB" 2 1 112 19 1.55900224505666 1.2039015344129
"489" "AB" 2 1 112 19 1.99890650776266 1.25434966563195
"490" "AB" 2 1 112 19 3.11800449011332 1.12090777547199
"491" "AB" 2 1 112 20 0.316797914224418 0.915211537309922
"492" "AB" 2 1 112 20 0.397887357729738 0.927417383698342
"493" "AB" 2 1 112 20 0.50213384545493 0.943108903589245
"494" "AB" 2 1 112 20 0.630611673265862 0.998169296049968
"495" "AB" 2 1 112 20 0.795774715459477 1.06895148530499
"496" "AB" 2 1 112 20 0.99945325388133 1.11043845481789
"497" "AB" 2 1 112 20 1.26122334653172 1.16375800403168
"498" "AB" 2 1 112 20 1.55900224505666 1.17991305977068
"499" "AB" 2 1 112 20 1.99890650776266 1.20377867925898
"500" "AB" 2 1 112 20 3.11800449011332 1.11399488017681
"501" "AB" 2 1 112 21 0.316797914224418 0.882563081610628
"502" "AB" 2 1 112 21 0.397887357729738 0.895420571990579
"503" "AB" 2 1 112 21 0.50213384545493 0.911949828514363
"504" "AB" 2 1 112 21 0.630611673265862 0.979390758399446
"505" "AB" 2 1 112 21 0.795774715459477 1.06608859053106
"506" "AB" 2 1 112 21 0.99945325388133 1.11692146677011
"507" "AB" 2 1 112 21 1.26122334653172 1.18225248704296
"508" "AB" 2 1 112 21 1.55900224505666 1.21119486455083
"509" "AB" 2 1 112 21 1.99890650776266 1.25395100107235
"510" "AB" 2 1 112 21 3.11800449011332 1.11043242282145
"511" "AB" 2 1 112 22 0.316797914224418 0.877352845386036
"512" "AB" 2 1 112 22 0.397887357729738 0.954134122166983
"513" "AB" 2 1 112 22 0.50213384545493 1.05284214236624
"514" "AB" 2 1 112 22 0.630611673265862 1.05760191203696
"515" "AB" 2 1 112 22 0.795774715459477 1.06372077357402
"516" "AB" 2 1 112 22 0.99945325388133 1.10430930369772
"517" "AB" 2 1 112 22 1.26122334653172 1.15647416786725
"518" "AB" 2 1 112 22 1.55900224505666 1.19789412292343
"519" "AB" 2 1 112 22 1.99890650776266 1.25908319602619
"520" "AB" 2 1 112 22 3.11800449011332 1.18259617509628
"521" "AB" 2 1 112 23 0.316797914224418 0.872128819122055
"522" "AB" 2 1 112 23 0.397887357729738 0.910857467292529
"523" "AB" 2 1 112 23 0.50213384545493 0.960646014008251
"524" "AB" 2 1 112 23 0.630611673265862 1.01895970920656
"525" "AB" 2 1 112 23 0.795774715459477 1.09392414053769
"526" "AB" 2 1 112 23 0.99945325388133 1.13511396896306
"527" "AB" 2 1 112 23 1.26122334653172 1.18805162889869
"528" "AB" 2 1 112 23 1.55900224505666 1.22179418234726
"529" "AB" 2 1 112 23 1.99890650776266 1.27164154618043
"530" "AB" 2 1 112 23 3.11800449011332 1.10911111959691
"531" "AB" 2 1 112 24 0.316797914224418 0.900667624976446
"532" "AB" 2 1 112 24 0.397887357729738 0.928882135815297
"533" "AB" 2 1 112 24 0.50213384545493 0.965153979975154
"534" "AB" 2 1 112 24 0.630611673265862 1.03454715404412
"535" "AB" 2 1 112 24 0.795774715459477 1.12375466892807
"536" "AB" 2 1 112 24 0.99945325388133 1.14126023324181
"537" "AB" 2 1 112 24 1.26122334653172 1.16375859378491
"538" "AB" 2 1 112 24 1.55900224505666 1.20683560065128
"539" "AB" 2 1 112 24 1.99890650776266 1.27047261132934
"540" "AB" 2 1 112 24 3.11800449011332 1.10369967946654
"541" "AB" 2 1 112 25 0.316797914224418 0.90143066457712
"542" "AB" 2 1 112 25 0.397887357729738 0.947304804853805
"543" "AB" 2 1 112 25 0.50213384545493 1.00627941109763
"544" "AB" 2 1 112 25 0.630611673265862 1.02166789622664
"545" "AB" 2 1 112 25 0.795774715459477 1.04145036812831
"546" "AB" 2 1 112 25 0.99945325388133 1.08254761652469
"547" "AB" 2 1 112 25 1.26122334653172 1.13536629150023
"548" "AB" 2 1 112 25 1.55900224505666 1.18589175259905
"549" "AB" 2 1 112 25 1.99890650776266 1.26053225205236
"550" "AB" 2 1 112 25 3.11800449011332 1.12075401294645
"551" "AB" 2 1 112 26 0.316797914224418 0.879614524832522
"552" "AB" 2 1 112 26 0.397887357729738 0.94234450110687
"553" "AB" 2 1 112 26 0.50213384545493 1.02298853341246
"554" "AB" 2 1 112 26 0.630611673265862 1.05754292824416
"555" "AB" 2 1 112 26 0.795774715459477 1.10196389230312
"556" "AB" 2 1 112 26 0.99945325388133 1.13288276287872
"557" "AB" 2 1 112 26 1.26122334653172 1.17262006499181
"558" "AB" 2 1 112 26 1.55900224505666 1.20361181926026
"559" "AB" 2 1 112 26 1.99890650776266 1.24939546907212
"560" "AB" 2 1 112 26 3.11800449011332 1.13958779206263
"561" "AB" 2 1 112 27 0.316797914224418 0.863901991489715
"562" "AB" 2 1 112 27 0.397887357729738 0.911590614395005
"563" "AB" 2 1 112 27 0.50213384545493 0.972897872496999
"564" "AB" 2 1 112 27 0.630611673265862 1.03451144000397
"565" "AB" 2 1 112 27 0.795774715459477 1.11371798033268
"566" "AB" 2 1 112 27 0.99945325388133 1.12609178878574
"567" "AB" 2 1 112 27 1.26122334653172 1.14199475534419
"568" "AB" 2 1 112 27 1.55900224505666 1.18698738614265
"569" "AB" 2 1 112 27 1.99890650776266 1.25345431908061
"570" "AB" 2 1 112 27 3.11800449011332 1.12856472026905
"571" "AB" 2 1 112 28 0.316797914224418 0.848605617793398
"572" "AB" 2 1 112 28 0.397887357729738 0.912557478879308
"573" "AB" 2 1 112 28 0.50213384545493 0.994772334642354
"574" "AB" 2 1 112 28 0.630611673265862 1.01528614725675
"575" "AB" 2 1 112 28 0.795774715459477 1.04165741890815
"576" "AB" 2 1 112 28 0.99945325388133 1.08279640227446
"577" "AB" 2 1 112 28 1.26122334653172 1.13566871553231
"578" "AB" 2 1 112 28 1.55900224505666 1.18397284579656
"579" "AB" 2 1 112 28 1.99890650776266 1.25533180680692
"580" "AB" 2 1 112 28 3.11800449011332 1.07404118857738
"581" "AB" 2 1 112 29 0.316797914224418 0.854217456091092
"582" "AB" 2 1 112 29 0.397887357729738 0.908281229343046
"583" "AB" 2 1 112 29 0.50213384545493 0.977784215564892
"584" "AB" 2 1 112 29 0.630611673265862 1.02138370930946
"585" "AB" 2 1 112 29 0.795774715459477 1.07743248556642
"586" "AB" 2 1 112 29 0.99945325388133 1.11913290416321
"587" "AB" 2 1 112 29 1.26122334653172 1.1727267806915
"588" "AB" 2 1 112 29 1.55900224505666 1.19464587652571
"589" "AB" 2 1 112 29 1.99890650776266 1.22702662526209
"590" "AB" 2 1 112 29 3.11800449011332 1.08064928722275
"591" "AB" 2 1 112 30 0.316797914224418 0.844576509770023
"592" "AB" 2 1 112 30 0.397887357729738 0.907045141879588
"593" "AB" 2 1 112 30 0.50213384545493 0.987353196897773
"594" "AB" 2 1 112 30 0.630611673265862 1.03352406850902
"595" "AB" 2 1 112 30 0.795774715459477 1.09287844697242
"596" "AB" 2 1 112 30 0.99945325388133 1.13374846653516
"597" "AB" 2 1 112 30 1.26122334653172 1.18627510429708
"598" "AB" 2 1 112 30 1.55900224505666 1.23630277429908
"599" "AB" 2 1 112 30 1.99890650776266 1.31020789449445
"600" "AB" 2 1 112 30 3.11800449011332 1.08981766846494
"601" "AB" 2 2 56 1 0.316797914224418 1.05633534502605
"602" "AB" 2 2 56 1 0.397887357729738 1.08231860774974
"603" "AB" 2 2 56 1 0.50213384545493 1.11572201713937
"604" "AB" 2 2 56 1 0.630611673265862 1.14532725241745
"605" "AB" 2 2 56 1 0.795774715459477 1.18338588717723
"606" "AB" 2 2 56 1 0.99945325388133 1.20036837121053
"607" "AB" 2 2 56 1 1.26122334653172 1.22219446272353
"608" "AB" 2 2 56 1 1.55900224505666 1.21560074484948
"609" "AB" 2 2 56 1 1.99890650776266 1.20585994516809
"610" "AB" 2 2 56 1 3.11800449011332 1.16926833121542
"611" "AB" 2 2 56 2 0.316797914224418 1.04584819201595
"612" "AB" 2 2 56 2 0.397887357729738 1.07084777581115
"613" "AB" 2 2 56 2 0.50213384545493 1.10298659305523
"614" "AB" 2 2 56 2 0.630611673265862 1.11003013835217
"615" "AB" 2 2 56 2 0.795774715459477 1.11908487868279
"616" "AB" 2 2 56 2 0.99945325388133 1.16257886454956
"617" "AB" 2 2 56 2 1.26122334653172 1.21847785517615
"618" "AB" 2 2 56 2 1.55900224505666 1.21918980103157
"619" "AB" 2 2 56 2 1.99890650776266 1.22024154787517
"620" "AB" 2 2 56 2 3.11800449011332 1.28439165602333
"621" "AB" 2 2 56 3 0.316797914224418 1.02469213898021
"622" "AB" 2 2 56 3 0.397887357729738 1.06465967436445
"623" "AB" 2 2 56 3 0.50213384545493 1.1160409023854
"624" "AB" 2 2 56 3 0.630611673265862 1.14830451454773
"625" "AB" 2 2 56 3 0.795774715459477 1.18978059199767
"626" "AB" 2 2 56 3 0.99945325388133 1.19844961535999
"627" "AB" 2 2 56 3 1.26122334653172 1.20959114782741
"628" "AB" 2 2 56 3 1.55900224505666 1.22404789111273
"629" "AB" 2 2 56 3 1.99890650776266 1.24540461930119
"630" "AB" 2 2 56 3 3.11800449011332 1.17692973054717
"631" "AB" 2 2 56 4 0.316797914224418 1.02506716979864
"632" "AB" 2 2 56 4 0.397887357729738 1.07577961785422
"633" "AB" 2 2 56 4 0.50213384545493 1.14097422722892
"634" "AB" 2 2 56 4 0.630611673265862 1.1415350919312
"635" "AB" 2 2 56 4 0.795774715459477 1.14225610443637
"636" "AB" 2 2 56 4 0.99945325388133 1.17055464507899
"637" "AB" 2 2 56 4 1.26122334653172 1.20692426783495
"638" "AB" 2 2 56 4 1.55900224505666 1.2385777731862
"639" "AB" 2 2 56 4 1.99890650776266 1.28533901786329
"640" "AB" 2 2 56 4 3.11800449011332 1.19808520431623
"641" "AB" 2 2 56 5 0.316797914224418 0.996141699928024
"642" "AB" 2 2 56 5 0.397887357729738 1.03898647152218
"643" "AB" 2 2 56 5 0.50213384545493 1.09406659987187
"644" "AB" 2 2 56 5 0.630611673265862 1.12310954387431
"645" "AB" 2 2 56 5 0.795774715459477 1.16044533221563
"646" "AB" 2 2 56 5 0.99945325388133 1.18478439092673
"647" "AB" 2 2 56 5 1.26122334653172 1.21606524016688
"648" "AB" 2 2 56 5 1.55900224505666 1.22218266843488
"649" "AB" 2 2 56 5 1.99890650776266 1.23121985268541
"650" "AB" 2 2 56 5 3.11800449011332 1.18775872452126
"651" "AB" 2 2 56 6 0.316797914224418 0.970121118468722
"652" "AB" 2 2 56 6 0.397887357729738 1.01804587061505
"653" "AB" 2 2 56 6 0.50213384545493 1.07965669035175
"654" "AB" 2 2 56 6 0.630611673265862 1.12781369305464
"655" "AB" 2 2 56 6 0.795774715459477 1.18972131715489
"656" "AB" 2 2 56 6 0.99945325388133 1.20376639995077
"657" "AB" 2 2 56 6 1.26122334653172 1.22181730827545
"658" "AB" 2 2 56 6 1.55900224505666 1.27419454133456
"659" "AB" 2 2 56 6 1.99890650776266 1.35157063549564
"660" "AB" 2 2 56 6 3.11800449011332 1.19237534135162
"661" "AB" 2 2 56 7 0.316797914224418 0.985646127791365
"662" "AB" 2 2 56 7 0.397887357729738 1.02942322777033
"663" "AB" 2 2 56 7 0.50213384545493 1.085701933337
"664" "AB" 2 2 56 7 0.630611673265862 1.1034500416136
"665" "AB" 2 2 56 7 0.795774715459477 1.12626589712805
"666" "AB" 2 2 56 7 0.99945325388133 1.1517311423223
"667" "AB" 2 2 56 7 1.26122334653172 1.18445937989467
"668" "AB" 2 2 56 7 1.55900224505666 1.19779524143099
"669" "AB" 2 2 56 7 1.99890650776266 1.21749610796567
"670" "AB" 2 2 56 7 3.11800449011332 1.22020381355715
"671" "AB" 2 2 56 8 0.316797914224418 1.00802181050522
"672" "AB" 2 2 56 8 0.397887357729738 1.03942521988378
"673" "AB" 2 2 56 8 0.50213384545493 1.07979662938909
"674" "AB" 2 2 56 8 0.630611673265862 1.1178333449951
"675" "AB" 2 2 56 8 0.795774715459477 1.16673096236287
"676" "AB" 2 2 56 8 0.99945325388133 1.18807491885979
"677" "AB" 2 2 56 8 1.26122334653172 1.21550642692646
"678" "AB" 2 2 56 8 1.55900224505666 1.2136687253566
"679" "AB" 2 2 56 8 1.99890650776266 1.21095391662379
"680" "AB" 2 2 56 8 3.11800449011332 1.18887941008436
"681" "AB" 2 2 56 9 0.316797914224418 1.05380579419908
"682" "AB" 2 2 56 9 0.397887357729738 1.07254332071163
"683" "AB" 2 2 56 9 0.50213384545493 1.09663179934897
"684" "AB" 2 2 56 9 0.630611673265862 1.09550694735808
"685" "AB" 2 2 56 9 0.795774715459477 1.09406090814651
"686" "AB" 2 2 56 9 0.99945325388133 1.16247209940088
"687" "AB" 2 2 56 9 1.26122334653172 1.25039498028826
"688" "AB" 2 2 56 9 1.55900224505666 1.22985158021506
"689" "AB" 2 2 56 9 1.99890650776266 1.19950312601819
"690" "AB" 2 2 56 9 3.11800449011332 1.23298656274595
"691" "AB" 2 2 56 10 0.316797914224418 1.04482424565401
"692" "AB" 2 2 56 10 0.397887357729738 1.06941945492042
"693" "AB" 2 2 56 10 0.50213384545493 1.10103841874671
"694" "AB" 2 2 56 10 0.630611673265862 1.13343616193021
"695" "AB" 2 2 56 10 0.795774715459477 1.17508466981336
"696" "AB" 2 2 56 10 0.99945325388133 1.19221368937708
"697" "AB" 2 2 56 10 1.26122334653172 1.21422811010569
"698" "AB" 2 2 56 10 1.55900224505666 1.23122586757632
"699" "AB" 2 2 56 10 1.99890650776266 1.25633639758639
"700" "AB" 2 2 56 10 3.11800449011332 1.1894163049854
"701" "AB" 2 2 56 11 0.316797914224418 1.04651510969161
"702" "AB" 2 2 56 11 0.397887357729738 1.05775025501713
"703" "AB" 2 2 56 11 0.50213384545493 1.07219386677026
"704" "AB" 2 2 56 11 0.630611673265862 1.09534054513653
"705" "AB" 2 2 56 11 0.795774715459477 1.1250964639654
"706" "AB" 2 2 56 11 0.99945325388133 1.17026491788109
"707" "AB" 2 2 56 11 1.26122334653172 1.22831595486317
"708" "AB" 2 2 56 11 1.55900224505666 1.22703884881481
"709" "AB" 2 2 56 11 1.99890650776266 1.22515219936656
"710" "AB" 2 2 56 11 3.11800449011332 1.18904671390321
"711" "AB" 2 2 56 12 0.316797914224418 1.01718254532927
"712" "AB" 2 2 56 12 0.397887357729738 1.04845889850719
"713" "AB" 2 2 56 12 0.50213384545493 1.0886669678527
"714" "AB" 2 2 56 12 0.630611673265862 1.13171816603989
"715" "AB" 2 2 56 12 0.795774715459477 1.18706208789651
"716" "AB" 2 2 56 12 0.99945325388133 1.21782343336384
"717" "AB" 2 2 56 12 1.26122334653172 1.2573582823245
"718" "AB" 2 2 56 12 1.55900224505666 1.25592332193776
"719" "AB" 2 2 56 12 1.99890650776266 1.25380347666307
"720" "AB" 2 2 56 12 3.11800449011332 1.17932946610384
"721" "AB" 2 2 56 13 0.316797914224418 1.03634319417212
"722" "AB" 2 2 56 13 0.397887357729738 1.06165180052987
"723" "AB" 2 2 56 13 0.50213384545493 1.09418788917428
"724" "AB" 2 2 56 13 0.630611673265862 1.11430463672056
"725" "AB" 2 2 56 13 0.795774715459477 1.14016546640919
"726" "AB" 2 2 56 13 0.99945325388133 1.17443466781952
"727" "AB" 2 2 56 13 1.26122334653172 1.21847785517615
"728" "AB" 2 2 56 13 1.55900224505666 1.27688372155232
"729" "AB" 2 2 56 13 1.99890650776266 1.36316582452599
"730" "AB" 2 2 56 13 3.11800449011332 1.19450250270494
"731" "AB" 2 2 56 14 0.316797914224418 1.06495188010529
"732" "AB" 2 2 56 14 0.397887357729738 1.09940835145864
"733" "AB" 2 2 56 14 0.50213384545493 1.14370469834077
"734" "AB" 2 2 56 14 0.630611673265862 1.16039383997544
"735" "AB" 2 2 56 14 0.795774715459477 1.18184835435311
"736" "AB" 2 2 56 14 0.99945325388133 1.20592821379015
"737" "AB" 2 2 56 14 1.26122334653172 1.23687593702443
"738" "AB" 2 2 56 14 1.55900224505666 1.25982492140957
"739" "AB" 2 2 56 14 1.99890650776266 1.29372710892455
"740" "AB" 2 2 56 14 3.11800449011332 1.14667843072842
"741" "AB" 2 2 56 15 0.316797914224418 1.01079300720678
"742" "AB" 2 2 56 15 0.397887357729738 1.05950030481249
"743" "AB" 2 2 56 15 0.50213384545493 1.12211714471777
"744" "AB" 2 2 56 15 0.630611673265862 1.12533535085888
"745" "AB" 2 2 56 15 0.795774715459477 1.12947247495048
"746" "AB" 2 2 56 15 0.99945325388133 1.170756792286
"747" "AB" 2 2 56 15 1.26122334653172 1.22381589049862
"748" "AB" 2 2 56 15 1.55900224505666 1.23033984217431
"749" "AB" 2 2 56 15 1.99890650776266 1.23997757730611
"750" "AB" 2 2 56 15 3.11800449011332 1.22273194044971
"751" "AB" 2 2 56 16 0.316797914224418 1.04801237640016
"752" "AB" 2 2 56 16 0.397887357729738 1.07771934457969
"753" "AB" 2 2 56 16 0.50213384545493 1.11590985323052
"754" "AB" 2 2 56 16 0.630611673265862 1.13799095642409
"755" "AB" 2 2 56 16 0.795774715459477 1.16637703860326
"756" "AB" 2 2 56 16 0.99945325388133 1.19088852849557
"757" "AB" 2 2 56 16 1.26122334653172 1.2223909883513
"758" "AB" 2 2 56 16 1.55900224505666 1.2661074843682
"759" "AB" 2 2 56 16 1.99890650776266 1.33068920269568
"760" "AB" 2 2 56 16 3.11800449011332 1.23482700173153
"761" "AB" 2 2 56 17 0.316797914224418 1.04037521422162
"762" "AB" 2 2 56 17 0.397887357729738 1.08279674511386
"763" "AB" 2 2 56 17 0.50213384545493 1.1373327661824
"764" "AB" 2 2 56 17 0.630611673265862 1.16496407804829
"765" "AB" 2 2 56 17 0.795774715459477 1.20048516059872
"766" "AB" 2 2 56 17 0.99945325388133 1.21112722037005
"767" "AB" 2 2 56 17 1.26122334653172 1.22480452281889
"768" "AB" 2 2 56 17 1.55900224505666 1.25498676721103
"769" "AB" 2 2 56 17 1.99890650776266 1.29957454032695
"770" "AB" 2 2 56 17 3.11800449011332 1.25322374099032
"771" "AB" 2 2 56 18 0.316797914224418 1.04209756886522
"772" "AB" 2 2 56 18 0.397887357729738 1.09285665116756
"773" "AB" 2 2 56 18 0.50213384545493 1.15811121232169
"774" "AB" 2 2 56 18 0.630611673265862 1.16856032898795
"775" "AB" 2 2 56 18 0.795774715459477 1.18199305840315
"776" "AB" 2 2 56 18 0.99945325388133 1.18870546052649
"777" "AB" 2 2 56 18 1.26122334653172 1.19733231998527
"778" "AB" 2 2 56 18 1.55900224505666 1.21848310215124
"779" "AB" 2 2 56 18 1.99890650776266 1.24972883272673
"780" "AB" 2 2 56 18 3.11800449011332 1.18358246847241
"781" "AB" 2 2 56 19 0.316797914224418 1.02180093484357
"782" "AB" 2 2 56 19 0.397887357729738 1.06040481919493
"783" "AB" 2 2 56 19 0.50213384545493 1.11003297277716
"784" "AB" 2 2 56 19 0.630611673265862 1.13520563324642
"785" "AB" 2 2 56 19 0.795774715459477 1.16756602767438
"786" "AB" 2 2 56 19 0.99945325388133 1.19165271467118
"787" "AB" 2 2 56 19 1.26122334653172 1.22260921276688
"788" "AB" 2 2 56 19 1.55900224505666 1.22223330464744
"789" "AB" 2 2 56 19 1.99890650776266 1.22167798126843
"790" "AB" 2 2 56 19 3.11800449011332 1.22550221712442
"791" "AB" 2 2 56 20 0.316797914224418 1.00255014085156
"792" "AB" 2 2 56 20 0.397887357729738 1.05223299958381
"793" "AB" 2 2 56 20 0.50213384545493 1.11610399559878
"794" "AB" 2 2 56 20 0.630611673265862 1.13428614560929
"795" "AB" 2 2 56 20 0.795774715459477 1.15765997797027
"796" "AB" 2 2 56 20 0.99945325388133 1.16840641068823
"797" "AB" 2 2 56 20 1.26122334653172 1.18221785449589
"798" "AB" 2 2 56 20 1.55900224505666 1.2008488059456
"799" "AB" 2 2 56 20 1.99890650776266 1.22837202871791
"800" "AB" 2 2 56 20 3.11800449011332 1.25088121969236
"801" "AB" 2 2 56 21 0.316797914224418 1.03070452293711
"802" "AB" 2 2 56 21 0.397887357729738 1.05428259240096
"803" "AB" 2 2 56 21 0.50213384545493 1.08459394764889
"804" "AB" 2 2 56 21 0.630611673265862 1.11873343420994
"805" "AB" 2 2 56 21 0.795774715459477 1.16262101820342
"806" "AB" 2 2 56 21 0.99945325388133 1.17056646052033
"807" "AB" 2 2 56 21 1.26122334653172 1.18077803797745
"808" "AB" 2 2 56 21 1.55900224505666 1.19432381212732
"809" "AB" 2 2 56 21 1.99890650776266 1.21433477939095
"810" "AB" 2 2 56 21 3.11800449011332 1.24195660826416
"811" "AB" 2 2 56 22 0.316797914224418 1.04355083562689
